,rc_num,rc_name,rc_view,rc_rec,rc_scrap,rc_type,rc_sit,rc_sort,rc_nick,rc_info,rc_ing,rc_diff,rc_time
7465,6866385,연어시금치크림파스타,4116,4,98,볶음,일상,가공식품류,면/만두,연어캔과 포항초가 크림소스  그 놀라운 맛의 시너지를 경험해 보세요 ,[재료] 버터+올리브오일 2큰술| 스파게티면 150그램| 소금 1/2큰술| 생크림 1컵+| 우유 1컵+| 마늘 4~5쪽| 양파 1/2개| 시금치 1줌| 느타리 1줌| 소금+후추 약간| 치즈가루 선택,초급,15분이내
7466,6866394,베이컨김치볶음면,5079,34,223,볶음,일상,가공식품류,면/만두,다시 돌아온 집밥 백선생 시즌 3에서 소개된 신김치와 베이컨으로 만드는 별미 백종원 베이컨김치볶음면입니다^^,[재료] 우동사리 1개| 베이컨 2장| 대파 1/2컵| 신김치| 청양고추 2개| 진간장 2큰술| 고추가루 2큰술| 식용유 3큰술| 김가루,아무나,15분이내
7467,6866395,요거트드레싱,82077,27,735,기타,다이어트,채소류,양념/소스/잼,샐러드바에서 늘 보던 요거트 드레싱! 냉장고속 간단한 재료들로도 쉽게 만들 수 있더라구요 늘 같은 드레싱이 질린다면 칼로리는 살짝 걱정되지만 포만감은 높은 요거트 드레싱 만들어 먹어보세요 ,[드레싱 재료] 플레인요거트 1개 100g| 마요네즈 1T| 올리고당(또는 꿀) 1T| 레몬즙(또는 식초) 2T| 소금 조금| 후추 아주  [샐러드 재료] 샐러드 야채 2주먹| 토핑용 과일(생략가능) 조금| 아몬드(생략가능) 3개,아무나,10분이내
7468,6866399,치즈불닭발,3683,0,21,볶음,술안주,닭고기,메인반찬,양념다되어 숯불향까지 완벽한 완제품 ~ 그냥 렌지에 데워 먹어도 맛나지만 조금의 수고를 보태면 요리가 되죠~^^,[재료] 시판 무뼈불닭발 1/2봉지| 양파 1/2개| 색깔별파프리카 각1/4개| 팽이버섯| 모짜렐라치즈| 파슬리가루 [양념] 버터| 오일,아무나,60분이내
7469,6866400,초콜릿머핀,3661,12,123,굽기,초스피드,밀가루,빵,주말에 아이들과 빵 만들어보시는 거 어떠세요? 머그컵에 해도 되고 없으면 밥그릇에 해도 상관없어요. 전자렌지에 안전한 용기면 뭐든지 OK. 좀 어질러지긴 하지만 아이들이 엄청 좋아해요. ,[마른재료] 밀가루 3Tsps| 설탕 1Tsp&1tsp| 코코아파우더 2Tsps| 베이킹파우더 1/4tsp| 소금 1꼬집 [젖은재료] 우유 3Tsps| 식용유 3Tsps| 바닐라익스트랙트(생략가능) 1/4tsp| 인스턴트커피(생략가능) 1꼬집 [속재료] 초콜렛칩 2Tsps,아무나,5분이내
7470,6866403,어묵덮밥,67012,139,1200,볶음,일상,가공식품류,밥/죽/떡,매콤한 어묵 도령과 하얀 쌀밥 아씨가 만나서 찰떡 궁합이네♥  세상의 모든 레시피 만개의레시피,[필수재료] 어묵 300g| 양파 1/4개| 대파 10cm| 참깨 1/2T| 밥 1공기 [양념재료] 고추장 1T| 고춧가루 1T| 다진마늘 1/2T| 간장 1/2T| 맛술 1T| 올리고당 1T| 물 1T [선택재료] 달걀 1개| 쪽파 1T,아무나,10분이내
7471,6866417,감자샌드위치,4219,1,35,굽기,도시락,채소류,빵,맛있는 딸기와 감자를 이용해 감자 샌드위치는 감자를 이용해 충분한 한끼 식사대용으로 좋아요 감자 딸기 샌드위치 건강하게 먹어요~,[감자 샌드위치 재료] 감자 2| 식빵 2| 딸기 5| 양상추 1~2장| 건포도 1T| 마요네즈 3~4T| 설탕 1| 버터 약간| 소금 약간| 유산지 1| 투명테이프,아무나,30분이내
7472,6866418,콩나물국밥,18586,12,125,끓이기,해장,채소류,밥/죽/떡,콩나물국밥을 너무 좋아하는 우리 신랑님   단골집을 정해놓고 다니다가 요즘은 집에서 해달라고 자주 해요 콩나물국 끓이는 날엔 어김없이 콩나물국밥까지 .... 이번엔 집밥 백 선생님 레시피로 도전했는데 좋아하네요 늘 하던 방법에서 소고기 장조림이 추가된 느낌  ~! 만들어볼게요 ,[재료] 밥 1공기| 콩나물국| 계란 1개| 김치 약간| 마늘 1작은술| 새우젖 1작은술| 김가루 약간| 소고기장조김 약간,아무나,15분이내
7473,6866420,소고기깻잎쌈밥,6456,19,209,기타,일상,소고기,밥/죽/떡,고기 싸먹고 남은 깻잎 수분이 금세 날아가 버려서 빨리 먹는게 좋은 야채에요 금방 처리해야할 깻잎이 남았다면 색다르게 쌈밥 해먹어보는게 어때요? ,[볶음밥 재료 ] 다진소고기 100g| 쌀밥 200g| 깻잎 10장이상 [고기 밑간재료 ] 간장 2T| 설탕 0.5T| 맛술 0.7T| 다진양파 1T| 다진대파 1T| 다진마늘 살짝| 소금 살짝| 후추 살짝 [견과류 쌈장] 고추장 1t| 된장 0.5t| 설탕 0.5t| 다진 견과류 1T,초급,30분이내
7474,6866436,길거리토스트,47120,22,855,굽기,일상,밀가루,빵,길거리토스트,[재료] 달걀 2개| 식빵 2장| 버터 2조각| 양배추 2/3컵| 당근| 양파| 부추/파| 소금| 설탕| 케찹,아무나,15분이내
7475,6866444,알밥,14845,2,45,비빔,일상,해물류,밥/죽/떡,누구나 쉽게 만들수 있는 알밥 레시피예요,[재료] 단무지| 김치| 새싹이나상추 [양념] 맛술| 참기름,아무나,15분이내
7476,6866446,베이컨덮밥,3154,8,80,볶음,초스피드,가공식품류,밥/죽/떡,누구나 좋아하는 베이컨으로 만드는 초간단 한그릇요리 !!!,[재료] 밥 1공기| 쪽파 2대| 청양고추 1개| 베이컨(긴것) 3줄| 양파 1/2개| 계란 1개 [소스] 다진마늘 1/2T| 간장 2T| 올리고당 1T| 미림 1T,아무나,10분이내
7477,6866452,김치볶음밥,16547,71,370,볶음,일상,쌀,밥/죽/떡,요번에 제가 만들어본건 바로 김치볶음밥인데요. 이제까지 만든 방법들과는 다른방법으로 만들어봤는데 요거 정말 너무 맛있었다는!! 꼭 만들어보시길 추천해요.,[재료(2인기준)] 베이컨| 대파| 김치| 밥 2공기| 식용유 4스푼| 간장 4스푼| 고춧가루 2스푼| 들기름(참기름)| 계란 3개| 피자치즈,아무나,15분이내
7478,6866461,삼치스테이크,61551,158,1519,굽기,술안주,해물류,메인반찬,맥주  소주  사케 다 어울려! 최강 만능 안주 삼치 스테이크♥  세상의 모든 레시피 만개의레시피,[필수재료] 삼치 1/4조각| 맛술 1T| 버터 2T| 소금 약간| 후추 약간 [소스재료] 간장 2T| 맛술 2T| 물 2T| 설탕 1T| 다진마늘 1/2T [선택재료] 레몬 1/2개| 쪽파 1개,아무나,30분이내
7479,6866463,토스트,5874,11,77,굽기,간식,밀가루,빵,안녕하세요? 밥심은 국력입니다. 토스트는 길거리 토스트부터 시작해서 재료를 여러가지로 응용하면 참으로 다양한 토스트를 만들 수가 있는데요. 만들기도 간단하고 맛도 좋아서 일석이조죠. 오늘은 수요미식회 브런치 편에 소개된 토스트를 응용하여 만들어봤습니다. 그럼 보시죠.~~,[재료] 식빵 1장| 계란 1개| 버터 1/2큰술| 딸기잼 1큰술| 식용유 1/2큰술 등,아무나,10분이내
7480,6866466,삼겹살꽈리고추볶음,49199,68,3108,볶음,술안주,돼지고기,메인반찬,삼겹살을 그닥 좋아하지 않았는데 지금은 그 고소한 맛 때문에 좋더라구요  느끼한건 안 좋아해서 요리용 #삼겹살요리 나  #안주요리 만들때는 주로 매콤하게 볶아 먹었답니다  양념에 재울 필요도 없고 즉석에서 후다닥 ~ 꽈리고추 넣고 매콤하게 볶았어요   삼겹살요리 검색해 보니 백종원 삼겹살꽈리고추볶음 인기 있던데 저는 그전에도 종종 꽈리고추랑  청양고추  대파를 이용해서  이렇게 볶아 먹었어요   밥이랑 먹어도 정말 맛있지만.. 술안주로도 괜찮은 요리 랍니다  ,[넉넉한 #1인분] 삼겹살 300g(두줄 반) | 참기름 1작은술 | 꽈리고추 80g| 통깨 1작은술 [소스] 굴소스2큰술 | 고춧가루 1/2큰술 | 다진마늘 1작은술 | 물3큰술| 맛술 2큰술| 올리고당 1큰술| 생강채 1작은술,초급,10분이내
7481,6866489,치킨샌드위치,3577,2,16,기타,간식,닭고기,빵,배달시켜 먹고 남는 치킨을 활용해 집에 있는 야채 넣고 매콤한 살사소스 넣고 샌드위치 만들었어요~,[재료] 치킨(양녕.간장치킨)| 식빵 2장| 오이.양파 파프리카등 조금씩| 체다치즈 1장 [양념] 코코넛오일| 머스터드.살사소스,아무나,15분이내
7482,6866492,길거리토스트,8206,13,103,굽기,간식,밀가루,빵,학창시절에 많이 먹었던 길거리 토스트  날씨가 추워서 그런지 유난히 더 생각나네요  집에 있는 간단한 재료들로 재현해봤어요  ,[토스트 재료] 토스트용 식빵 2장| 계란 2개| 양배추 30g| 당근 10g| 다진양파(생략가능) 1T [양념재료 ] 버터 1T| 설탕 조금| 소금 1꼬집| 케찹 적당량,아무나,15분이내
7483,6866499,고구마,4895,3,87,기타,초스피드,채소류,디저트,야식하기에도 좋구요. 간식으로도 좋아요. 혼술안주에도 좋을 것 같아 추천합니다,[재료] 고구마 1개| 체다치즈 1장| 피자치즈 듬뿍.,아무나,10분이내
7484,6866506,새우주먹밥,40300,69,2515,기타,도시락,쌀,밥/죽/떡,소풍의 계절 봄이 성큼 다가왔어요. 모양도 맛도 좋은 새우주먹밥 만들어서 소풍가시는건 어떨까요?,[재료] 새우 5마리| 밥 1공기| 당근 1/6개| 버터 1T [새우 밑간] 허브솔트(후추+소금) 1/2T| 미림 1T [밥 밑간] 후리가케(김+깨) 3T| 소금 1/2t| 깨 1T| 참기름 1T,아무나,15분이내
7485,6866510,식빵푸딩,2263,2,18,굽기,간식,달걀/유제품,디저트,쫀득하면서 담백하고 달콤한게 정말맛있는 빵입니다.비주얼을 좀 그래도 맛은 강추!!!!,[재료] 우유 30mL| 계란 1개| 식빵 1개 [양념] 바닐라 크림 4T| 커피분말 2T| 설탕 5T| 물 3T| 설탕 1T,초급,10분이내
7486,6866532,간장콩불,6183,6,127,볶음,초스피드,돼지고기,메인반찬,집밥백선생의 요리는 너무 간단하지만 맛은 최고에요!! 만들어 보시고요.. 콩불요리 맛있다고 자주 해드시면 살 쪄요..,[재료] 콩나물(숙주) 2움큼| 만능맛간장 3스푼| 대파 1단| 대패삼겹살(불고기용) 100그램| 양파(양송이버섯) 1/2개,초급,10분이내
7487,6866534,과일샐러드,9140,14,110,기타,다이어트,과일류,샐러드,플레인요거트로 드레싱을 만들어서 칼로리를 낮춘 가볍고 신선한 과일샐러드입니다. 맛있게 드시고 예뻐지는 다이어트 하세요.,[재료] 바나나 1/2개| 딸기 3개| 골드키위 1/2개| 그린키위 1/2개 [드레싱] 플레인요거트 50g| 레몬즙 5g| 꿀 1작은술| 파마산치즈 약간 [토핑] 견과류와 건과일 갈아서 약간(생략가능),아무나,10분이내
7488,6866537,누룽지피자,2295,8,73,굽기,일상,쌀,밥/죽/떡,간단하게 만들수있는 피자,[재료] 밥 1공기| 자반/조미김| 모짜렐라치즈 1컵| 식용유,아무나,15분이내
7489,6866538,김치볶음밥,2463,5,36,볶음,일상,쌀,밥/죽/떡, 김치 볶음밥은 조리하기 편하고  간단해서 만들어 먹기좋으죠,[재료] 김치1인분 분량| 밥 1인분| 계란 1개 [양념] 김치국물 2큰술| 굴소스 1/2큰술| 올리고당 1티스푼| 후추 톡톡| 올리브유 적당량| 통깨 솔솔,아무나,10분이내
7490,6866541,양배추피자,6859,7,67,굽기,일상,가공식품류,빵,양배추피자,[재료] 또띠아 1장| 다진마늘 2| 크림치즈 3| 양배추 3장| 소시지 1줄| 양파 1/4| 딸기잼| 케찹| 모짜렐라치즈,아무나,15분이내
7491,6866556,삼겹살덮밥,56583,27,2775,볶음,일상,돼지고기,밥/죽/떡,간단하지만 언제나 진리인 단짠의 조화와 삼겹살이 들어가 더 맛있는 한 그릇 요리 사실 삼겹살이 들어간 요리 맛이 없을수가 없는듯해요 간장으로 맛있게 조려진 삼겹살의 매력에 빠지실.... 꼭 삼겹살이 아니어도 실패확률 ... no..!! 윤기흐르는 삼겹살에 반하고만....  간장 삼겹살 덮밥~!  ,[재료] 삼겹살 250g| 양파 1/2개| 간장 2큰술| 올리고당 1+1/2큰술| 물 1큰술| 후추가루 약간| 생강가루 약간,아무나,15분이내
7492,6866567,계란컵밥,39017,165,1059,기타,초스피드,달걀/유제품,밥/죽/떡,커피 한잔으로 버티기 힘든 오전 근무시간 조금만 부지런 떨어 아침 챙겨먹고 나가보세요 10분만에 뚝딱 만들 수 있는 영양만점 계란 컵밥 만들어봐요 ,[재료] 우유 100ml| 다진 베이컨 1T| 다진 브로콜리 1T| 다진 양파 1T| 느타리버섯 조금| 계란 1개| 쌀밥 한 주먹 [양념] 소금 조금| 후추 조금| 참깨(생략가능) 조금,아무나,10분이내
7493,6866578,느린바다당첨레시피,116,0,2,비빔,초스피드,가공식품류,밥/죽/떡,당첨된 유기농자반김으로간단히주먹밥만들기~~ ,[재료] 시금치 1/3| 단무지 1/3| 오이 1/3| 햄 1/3| 밥 1/2| 느린바다 유기농자반김 1/2 [양념] 참기름 1T,아무나,10분이내
7494,6866582,주먹밥,1213,0,7,기타,초스피드,쌀,밥/죽/떡, 느린바다 해조류 제품인 조미김과 자반김을 기본으로 하여 찰진 밥으로 만든 주먹밥! 작은멸치볶음과 달달한 마늘종무침을 곁들이면 밥 두공기 이상이 금세 뚝딱. ,[재료] 느린바다유기농김| 느린바다자반김| 찹쌀밥| 작은멸치볶음| 마늘잎무침,아무나,5분이내
7495,6866601,게살볶음밥,112665,382,2519,볶음,일상,가공식품류,밥/죽/떡,보들보들 게살이 듬뿍 들어가서 맛이 최고 또 최고! 게살볶음밥♥  세상의 모든 레시피 만개의레시피,[필수재료] 크래미 90g| 밥 1공기| 양파 30g| 파프리카 1/4개| 달걀 1개| 쪽파 2T [양념재료] 굴소스 2T,아무나,30분이내
7496,6866608,에그치즈샌드위치,1407,3,20,기타,간식,밀가루,빵,전에 만들어 놓은 야채모닝빵을 냉동실에 모셔두니 계속 거슬리더라구요,[재료] 모닝빵 2개| 계란 1개| 슬라이스치즈 1개| 양상치 2잎| 오이 1/4개 [양념] 마요네즈 | 케찹| 딸기잼,아무나,10분이내
7497,6866610,파프리카,1958,5,54,부침,일상,소고기,메인반찬,제가 자주 즐겨먹는 야채 파프리카 늘 볶음밥에 넣거나 아님 월남쌈으로 먹는 정도인데  무언가 참신하게 활용할 방법이 없을까 해서 파프리카 안에 소고기를 넣어보기로 했어요 ,[소고기 전 재료] 다진 소고기 100g| 파프리카(색깔별로) 2개| 다진 파 0.5T| 다진 양파 0.5T| 다진 마늘 1t| 계란 2개| 부침가루 1컵 [양념재료] 소금 적당량| 후추 살짝| 맛술 1T| 참기름 1t,중급,30분이내
7498,6866637,국물떡볶이,14482,28,407,볶음,간식,가공식품류,밥/죽/떡,언제 먹어도 맛있는 국물 떡볶이 ~ 한 방울 국물까지 맛있는 레시피~,[떡볶이 재료] 떡국떡 1공기| 사각어묵 2장| 양파 1/4개| 청양고추 1개| 대파 1/2대| 물 2컵 [양념] 고춧가루 1/2T| 고추장 1+1/2T| 간장 1T| 굴 소스 1/2T| 흑 설탕 1/2T| 물엿 1/2T,아무나,15분이내
7499,6866646,스팸무쌈말이,8486,15,183,기타,술안주,채소류,메인반찬,집에서 술한잔 하고플때 언제든지 초간단으로 만들수있는 만만한 안주~! 새콤 달콤 아삭~!맛있는 안주를 만들어보아요~,[재료] 스팸| 쌈무| 파프리카,아무나,5분이내
7500,6866653,닭도리탕,1613,1,12,끓이기,일상,닭고기,국/탕,안녕하세요! 짐수르입니다ㅎㅎ 저는 2월 중순쯤 워킹홀리데이 비자로 호주에 입국 했습니다. 현재 저는 일식당에서 일하고 있는데요 근무가 있는 날에는 샵에서 식사를 해결 하지만 쉬는 날에는 주로 밖에서 사먹게 되더라구요ㅎㅎ 하지만 계속 사먹다 보니 식비가 정말 많이 나오더군요. 호주 식당에서 제대로 된 한끼 사먹으면 만오천원은 기본입니다... 하.지.만! ㅎ 호주에 와서 놀란게 육류 유제품 과일 채소 등 재료 가격은 정말 쌉니다! 질도 엄청 좋구요! 그래서 이제 쉬는 날마다 식비를 아끼기 위해 사 먹지 않고 직접 만들어 먹기로 했답니다.첫 작성글이라 서론이 길었네요. 제가 처음으로 게시할 요리는 호주산 닭다리로 만든 닭도리탕입니다! 얼큰하고 칼칼한 한국의 맛이 그리워져서 만들어 보았습니다^^,[재료] 닭다리 8개| 양파6 3개| 당근 2개| 감자 4개| 다진마늘 1T| 쪽파 적당히| 콜라 375ml 1캔 [양념] 고추장| 간장| 굴소스| 물,아무나,30분이내
7501,6866682,양송이치즈구이,4782,17,127,굽기,술안주,버섯류,메인반찬,유럽여행을 하면서 간단히 맥주와 함께 즐겨먹었던 술안주예요 ^^ 양송이 버섯으로 치즈구이를 만들어보았어요.,[재료] 양송이버섯 7개| 피자치즈 1큰술| 다진 노란색 파프리카 1큰술| 다진 빨간색 파프리카 1큰술| 다진 냉이 1큰술| 버터 1조각| 소금 약간| 후춧가루 약간,초급,10분이내
